,Date,User,Tweet_id,Tweet
0,2020-03-22 04:01:31+00:00,IrinaInfinity2,1241575711544139778,Forza Paulo! Stay strong💪🏿💪🏿💪🏿
1,2020-03-22 04:01:49+00:00,Soy_Jamal,1241575787695722498,HAHAAHAHAH
2,2020-03-22 04:01:50+00:00,infoitinterno,1241575791688851456,Coronavirus: l'Italia chiude tutte le attività produttive non essenziali. L'annuncio del premier Conte https://t.co/t9ZWxXqynR
3,2020-03-22 04:01:50+00:00,infoitinterno,1241575792250966016,"Coronavirus. Giuseppe Conte chiude l'Italia. Solo servizi essenziali aperti, tutto chiuso! https://t.co/aMzQx6DAX4"
4,2020-03-22 04:02:01+00:00,zazoomblog,1241575837889187840,Coronavirus: Labriola (Fi) ‘servirà commissione parlamentare inchiesta su errori commessi’ -  #Coronavirus: #Labriola #‘servirà  https://t.co/MXOg8bydyn
5,2020-03-22 04:02:14+00:00,yaboiqq,1241575892310089730,"no. please, no. Il capitani del Milan."
6,2020-03-22 04:02:31+00:00,MrEcologico,1241575963625959424,"#Coronavirus, così la Repubblica Ceca ha sequestrato migliaia di mascherine inviate dalla Cina all'I… https://t.co/WG4EgQViAv via @repubblica"
7,2020-03-22 04:02:39+00:00,Notiziedi_it,1241575996773498880,"Coronavirus, Salvini: «Conte ci ha ascoltato, ma tardi». Iv: «Basta dirette Facebook, non è il Gf» https://t.co/Msc4AT2gHQ"
8,2020-03-22 04:04:13+00:00,MarcoGeraci00,1241576391071748096,"Vedere i leghisti il cui leader chiese ""pieni poteri"" lamentarsi della conferenza di #Conte alle 23(lui lavora di giorno, mica twitta come un'altro)e del mancato discorso alle camere(che sono chiuse per coronavirus)mi fa capire perchè l'Italia non ha una classe politica degna."
9,2020-03-22 04:04:20+00:00,ParliamoDiNews,1241576421237108736,"Speciale Tg1 sul coronavirus, Francesco Giorgino assente: crollano gli ascolti, il mistero in Rai – Libero Quotidiano https://t.co/MVfl89QTLv"
10,2020-03-22 04:04:21+00:00,ParliamoDiNews,1241576424974233600,"Iran: Rohani, restrizioni per coronavirus saranno allentate in 2-3 settimane | Agenzia Nova https://t.co/kaTHq1zCsD"
11,2020-03-22 04:04:25+00:00,Elizaruss,1241576441399173126,Gov Cuomo
12,2020-03-22 04:04:56+00:00,AdrianVaco,1241576571862990849,Tristemente
13,2020-03-22 04:05:01+00:00,JGiusi,1241576593052532741,"Ci spieghino tutti questi luminari come pensano di mettere il coprifuoco al mondo intero  ma soprattutto 
penso che la mancanza di una rigida gestione della sicurezza dei sanitari sia una concausa delle morti e dei contagi 
#coronavirus"
14,2020-03-22 04:05:13+00:00,Notiziedi_it,1241576643438796802,Decreto coronavirus del 20 marzo: il Governo regola lo sport all’aperto e la corsa https://t.co/42gL3vd4uU
15,2020-03-22 04:08:06+00:00,ofertarro,1241577368788975616,"Coronavirus in Veneto, le ultime notizie. Conte chiude le aziende https://t.co/cNpYe33CXY https://t.co/Iy0DgsEywO"
16,2020-03-22 04:08:29+00:00,fadhilramadhan,1241577465257922563,Forza Paolo! Forza Daniel!
17,2020-03-22 04:08:32+00:00,calciomercato_m,1241577477215944704,"CORONAVIRUS - Veretout e Roma deserta: c'è una sensazione di vuoto, di niente, è un po' spaventoso https://t.co/ADdFhSkYb6 https://t.co/3enj9uHHr9"
18,2020-03-22 04:09:18+00:00,FansCalcio,1241577670380605441,"Coronavirus, Juve: Douglas Costa lascia Torino e torna in Brasile https://t.co/Z2fC42bPgD https://t.co/fYQjOqFptl"
19,2020-03-22 04:09:53+00:00,MailSecured,1241577817608982529,"Emergenza Coronavirus, possibile taglio degli stipendi dei giocatori in NBA - Tutto Napoli..."
20,2020-03-22 04:10:12+00:00,bizcommunityit,1241577897510547456,"Coronavirus, elenco parziale delle attività produttive essenziali https://t.co/09bhebd1cp"
21,2020-03-22 04:10:27+00:00,CorriereQ,1241577959191908352,Coronavirus: anche Disney riduce la qualità dello streaming https://t.co/raBppcFvwC https://t.co/DNXj0p4rBN
22,2020-03-22 04:11:44+00:00,Trovato02Fede,1241578283076128769,Ogni exchange student che deve tornare prima a colpa del coronavirus:
23,2020-03-22 04:11:57+00:00,infoitinterno,1241578337467850752,"Coronavirus notizie 21 marzo: ordinanza Governo, ecco le nuove misure urgenti https://t.co/zklHC4GyFz"
24,2020-03-22 04:11:58+00:00,pretosuav,1241578341980831745,mano
25,2020-03-22 04:12:04+00:00,Rioolimpica2016,1241578366798626817,"Coronavirus, la paura ci fa credere a tutto: così si diffonde l'epidemia di fake news https://t.co/AqhRKMFv1t"
26,2020-03-22 04:12:06+00:00,ParliamoDiNews,1241578374969069568,«In Iran la nostra doppia emergenza: coronavirus e sanzioni» - https://t.co/LkHL0j1PqM https://t.co/G80ii6A35J
27,2020-03-22 04:12:06+00:00,ParliamoDiNews,1241578375019405313,"Coronavirus. Dopo la pandemia, che vita sarà? - Basilicata24 https://t.co/Gj1HyjckY4"
28,2020-03-22 04:12:06+00:00,ParliamoDiNews,1241578375392768000,"CORONAVIRUS: è uno SHOCK! Ecco le CURVE di PREVISIONE MATEMATICA ad 1 mese con CONTAGI, PICCO, Guariti, MORTI &amp;raquo; https://t.co/DO8TwzwwId https://t.co/YPAwkVLJfx"
29,2020-03-22 04:12:06+00:00,ParliamoDiNews,1241578375992541185,"Covid19, nuova ordinanza di Regione Lombardia https://t.co/2JqjUAJMGh"
30,2020-03-22 04:12:24+00:00,sandyDD75,1241578449199697922,"Corona...Corona...Corona
Brilliant song by @TejasGambhir 
🎸🎸👌👌
#Covid_19 
#IndiaVsCorona 
#CoronavirusPandemic https://t.co/8F6Zz0XFkl"
31,2020-03-22 04:12:27+00:00,AleQuarti,1241578463364071424,Avigan: Giappone ha il farmaco che cura il Coronavirus ⁦@NicolaPorro⁩ ⁦@redazioneiene⁩ ⁦@alesallusti⁩ ⁦@matteosalvinimi⁩ ⁦@GiorgiaMeloni⁩ ⁦@giorgio_gori⁩ ⁦@luigidimaio⁩ ⁦@matteorenzi⁩  https://t.co/5UnxwssEHr
32,2020-03-22 04:14:07+00:00,SBSitalian,1241578882655899649,La dichiarazione sulla risposta del Victoria #lockdown #Covid_19australia #COVID19Aus
33,2020-03-22 04:14:16+00:00,pasqualecapozzi,1241578920509681674,"Coronavirus, New York Times: ""Tragedia Italia tra chance perse e passi falsi"" https://t.co/Fpm5UqIUPv
In un momento di difficoltà gli gnomi d'oltre atlantico non esitano a criticare in modo ingeneroso e non obiettivo .Lo scopo -neppure tanto recondito- è colpire l'Europa.
Volpi."
34,2020-03-22 04:14:35+00:00,RenzoCianchetti,1241579000658636801,"Tempismo e tecnologia, così Taiwan ha fermato il coronavirus https://t.co/RTkH5iZTkG #agi"
35,2020-03-22 04:15:02+00:00,bluebird19473,1241579113086935040,"@MinervaMcGrani1 Opss...""Le persone che ottengono il vaccino antinfluenzale invernale sono caldamente consigliate di proteggersi dal coronavirus isolandosi per 12 settimane, avverte il vicedirettore medico per l'Inghilterra""
https://t.co/6xrluiYw2y"
36,2020-03-22 04:16:35+00:00,SantaaSantiago,1241579503262015489,"Jsjsjsjsjs el duki con las teclas de oro, yo me quedo fue"
37,2020-03-22 04:16:59+00:00,infoitestero,1241579604646809600,Coronavirus: Merkel fa la spesa da sola al supermercato https://t.co/qCXfVkv793
38,2020-03-22 04:17:00+00:00,infoitinterno,1241579608908140546,Coronavirus: stretta sullo sport e stop spostamenti verso seconde case https://t.co/aC2nDV8uCn
39,2020-03-22 04:17:00+00:00,infoitinterno,1241579609466028033,"Coronavirus, parchi chiusi e sport sotto casa https://t.co/8LeAlDqhJr"
40,2020-03-22 04:17:01+00:00,zazoomblog,1241579612280442881,Coronavirus: Perego (Fi) ‘ospedale Fiera Milano simbolo di Lombardia che lotta’ -  #Coronavirus: #Perego #‘ospedale  https://t.co/cEDpyyTmyS
41,2020-03-22 04:17:01+00:00,infoitinterno,1241579612821487616,"Coronavirus, nuove misure urgenti: ok all'attività motoria da soli ma vicino a casa https://t.co/lzYg6NM2DC"
42,2020-03-22 04:17:02+00:00,infoitinterno,1241579616462082049,"Coronavirus, nuove restrizioni dal Governo | Ecco le misure https://t.co/pNscuiy93h"
43,2020-03-22 04:18:07+00:00,SmorfiaDigitale,1241579888940855304,"Coronavirus, il discorso di Conte alla nazione per annunciare la nuova stretta a... https://t.co/5OjuqPsYZJ https://t.co/qay13IScX3"
44,2020-03-22 04:18:52+00:00,melvingutierrez,1241580078653415425,Hahhahaha @alexeitd mira esto ...
45,2020-03-22 04:19:07+00:00,giuseppegullon8,1241580141190557697,"Intanto la gente si sta stancando di rimanere a casa, perché molte persone hanno ubbidito all'appello di conte di rimane a casa. Come la mettiamo se ci saranno ulteriori restrizioni. Dopo 2 settimane che non metto piede fuori da casa mi aspettavo che la situazione migliorasse."
46,2020-03-22 04:19:08+00:00,claudiofiera,1241580144768225280,"Coronavirus, hockey su ghiaccio in lutto: è morto Sergio Freda https://t.co/tblWapesLv https://t.co/V0yCqHaT1o"
47,2020-03-22 04:19:42+00:00,nieecolee,1241580287961653248,ahhjjsjsjs
48,2020-03-22 04:19:54+00:00,andie187,1241580338423324673,Chiale.
49,2020-03-22 04:20:00+00:00,ishantnayyar,1241580363702468610,https://t.co/4PvlrJzM2B esselunga accessi prioritario. #COVID19 #coronavirusitalia #important #italia #italiano #milano #roma #turino #lombardy #silsily #juventus #pizzeria #food
50,2020-03-22 04:22:04+00:00,infoitinterno,1241580884240842753,"Coronavirus, a Bergamo trapianto polmoni nell'ospedale trincea https://t.co/ekOaXIVsww"
51,2020-03-22 04:22:05+00:00,infoitinterno,1241580887369809920,"Bergamo, nella trincea del coronavirus trapianto di polmoni al Papa Giovanni XXIII https://t.co/kT48pS1BJP"
52,2020-03-22 04:22:05+00:00,infoitinterno,1241580887898275840,"Coronavirus, Salvini: «Conte ci ha ascoltato, ma tardi». Iv: «Basta dirette Facebook, non è il Gf» https://t.co/5pvjf88H8u"
53,2020-03-22 04:22:07+00:00,zazoomnews,1241580896437907459,Coronavirus: Guerini ‘gravissime e inaudite parole Comandante Alfa’ -  #Coronavirus: #Guerini #‘gravissime  https://t.co/7t0XEHBHAB
54,2020-03-22 04:22:09+00:00,ParliamoDiNews,1241580904809717760,"Coronavirus Italia, la mappa: in tre Regioni 36.837 contagiati dall`inizio dell`epidemia, il caso Basilicata https://t.co/WFlLJyvFm9"
55,2020-03-22 04:23:12+00:00,RamahKizito,1241581169168257024,"Day one in Madagascar, Angola, Eritrea, and Uganda. #Covid19"
56,2020-03-22 04:27:07+00:00,infoiteconomia,1241582154775216129,"Coronavirus, lo spread supera quota 320 punti mentre il tasso del Btp decennale arriva al 3% https://t.co/y9jwhZ6oEH"
57,2020-03-22 04:28:38+00:00,Beichon,1241582535836160002,"Ahahahah

https://t.co/VnuxbLRugr"
58,2020-03-22 04:29:25+00:00,lauradebe,1241582733085810690,Fatta e mangiata da Franci #torta #coronavirus #iorestoacasa https://t.co/anqXSwbGjN
59,2020-03-22 04:30:43+00:00,MailSecured,1241583060090523649,"Coronavirus, ""vaccino possibile entro fine anno"" - Adnkronos..."
60,2020-03-22 04:32:06+00:00,WCostituzione,1241583408049991681,"@GiuseppeConteIT Stai facendo morire la gente, dittatore. Nessuno nella storia ha mai messo in quarantena un intero Paese per una malattia infettiva e dopo qualche centinaio di morti, e i risultati si vedono.
Meriti l'esilio.
https://t.co/SBo1Y1omqp"
61,2020-03-22 04:32:22+00:00,trapani24h,1241583475389542400,Coronavirus: La Cgil interviene sulla carenza dei kit di protezione negli ospedali impegnati in prima linea e sulla necessità di individuare … https://t.co/tJLpbLqwv0 https://t.co/vMHyTMoUwV
62,2020-03-22 04:32:42+00:00,ParliamoDiNews,1241583559346921473,Covid-19 a Napoli: gli immigrati fanno come vogliono(video)- Secolo d`Italia https://t.co/TPeYgTRBu3
63,2020-03-22 04:32:42+00:00,ParliamoDiNews,1241583559359463424,Coronavirus: `Dove ca**o stanno i Medici Senza Frontiere e Emergency? https://t.co/dC7zD5uf7G
64,2020-03-22 04:33:05+00:00,InfoAtac,1241583656239538181,"#info #atac - misure di prevenzione Coronavirus - dal 9 marzo sui veicoli bus non dotati di accesso separato alla cabina di guida, per la salita e la discesa sarà consentito esclusivamente l'utilizzo della porta centrale e/o posteriore #Roma #COVIDー19 #coronavirusitalia"
65,2020-03-22 04:33:30+00:00,sk_columbus,1241583760472244226,"🔴 Corona - Astro View🔴

#CoronavirusPandemic 
#CoronavirusNewYork 
#CoronavirusUSA 
#CoronaUpdatesInIndia 
#CoronaCrisis 
#CoronaChainScare 
#CoronaVirusUpdate 
#Corona 
#COVID19 
#COVID19Ontario 
#covid19italy 
#COVID19outbreak 
#coronaitalia 
#coronaUK 
#covidusa 
#coronaUK https://t.co/7gG1rt9rW7"
66,2020-03-22 04:35:22+00:00,Notiziedi_it,1241584230951522304,"Coronavirus, positivo poliziotto della scorta di Conte. Premier negativo al tampone https://t.co/qLH6aVfycr https://t.co/QabJM0rJzu"
67,2020-03-22 04:36:11+00:00,Notiziedi_it,1241584436258508806,"Coronavirus, l'attore napoletano a New York: «Io in isolamento volontario, tutti gli altri in strada» https://t.co/vXR5B4fdbJ https://t.co/VtmY26szQ4"
68,2020-03-22 04:37:00+00:00,zazoomblog,1241584642320408576,Coronavirus: Conte dobbiamo resistere -  #Coronavirus: #Conte #dobbiamo  https://t.co/INmMaAs8on
69,2020-03-22 04:37:02+00:00,zazoomnews,1241584649945710597,Coronavirus ricoverato perde entrambi i genitori: “Mio padre e mia madre morti in tre giorni” -  #Coronavirus #ricoverato #perde  https://t.co/s0eQzq3e9l
70,2020-03-22 04:37:13+00:00,infoitsalute,1241584696234033152,"Coronavirus, l'importanza di rispettare regole e distanze https://t.co/viqzsOhlIf"
71,2020-03-22 04:37:34+00:00,LIRATV,1241584784918405120,"Buccino, muore uomo risultato positivo al Coronavirus: Un uomo di Buccino, risultato… https://t.co/UszirjLeqF"
72,2020-03-22 04:39:49+00:00,pennewstweet,1241585350373281792,"Capital Grapevine
#CapitalGrapevine #Telecom #SupremeCourt #ArunMishra #AdjustedGrossRevenue #AGR #telecomsector #economicslowdown #LokSabha #KanikaKapoor #Lucknow #DerekOBrien #SocialDistancing #COVID19India #Coronavirusindia #COVID19 #SundayPenNews
https://t.co/ZdCEOZhKdE"
73,2020-03-22 04:40:07+00:00,Notiziedi_it,1241585426621706240,"Roma, coronavirus, mille vigili in strada, parchi e strade per Ostia sorvegliati speciali https://t.co/SEA1xYAapx https://t.co/Ihb2jZmvd0"
74,2020-03-22 04:40:52+00:00,JGiusi,1241585615038296065,"@udogumpel Chiedetevi se il personale sanitario è allo stremo e inoltre non è dotato degli strumenti indispensabili per poter operare in sicurezza senza pericolo di contagiare se stesso e gli altri
#Milano
#coronavirus"
75,2020-03-22 04:41:31+00:00,anassc06,1241585777986895872,mano 🥺🥺🥺
76,2020-03-22 04:41:33+00:00,AbheetiKPass,1241585786610274304,@AaronzLCFC @hahahahalmfaooo @KeenB92 @gelles https://t.co/gC0a8DI52S e questo
77,2020-03-22 04:42:02+00:00,zazoomblog,1241585908526301184,Scuole chiuse per il coronavirus fino al 3 aprile. Cosa succede se non si chiuderà l’anno: pagelle esame di Maturità promozioni -  #Scuole #chiuse #coronavirus #aprile.  https://t.co/wCYKh63II3
78,2020-03-22 04:42:08+00:00,zazoomnews,1241585933209800705,Dalle mascherine di Zara al gel Dior: le multinazionali si riconvertono per il coronavirus -  #Dalle #mascherine #Dior:  https://t.co/WFyPCeDwVm
79,2020-03-22 04:42:09+00:00,Notiziedi_it,1241585937609560064,"Coronavirus, lo chef Cracco cucina per gli operai al lavoro per il nuovo ospedale alla Fiera di Milano https://t.co/b7G1VrRnIx"
80,2020-03-22 04:42:15+00:00,infoitsalute,1241585963010338818,"Coronavirus, sintomi e decorso della malattia: i pericoli reali https://t.co/vbe3PL2uwm"
81,2020-03-22 04:42:37+00:00,Notiziedi_it,1241586054869762049,"Coronavirus, le cartoline da Milano degli studenti di grapich design dello Ied https://t.co/HOCEpxSJeq"
82,2020-03-22 04:43:11+00:00,maddanena,1241586197819985920,Io domani lavoro
